dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1536426000,2018-09-08 17:00:00 +0000 UTC,4930956,,,,293.15,291.45,294.85,1022,,,63,2,310,,,,,,,,,20,500,Rain,light rain,10d
1536429600,2018-09-08 18:00:00 +0000 UTC,4930956,,,,293.39,292.05,294.85,1021,,,52,4,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536433200,2018-09-08 19:00:00 +0000 UTC,4930956,,,,292.99,290.95,294.85,1021,,,50,5,350,,,,,,,,,20,801,Clouds,few clouds,02d
1536436800,2018-09-08 20:00:00 +0000 UTC,4930956,,,,292.51,290.95,294.25,1022,,,46,3,330,,,,,,,,,20,801,Clouds,few clouds,02d
1536440400,2018-09-08 21:00:00 +0000 UTC,4930956,,,,291.83,290.35,293.15,1022,,,51,2,330,,,,,,,,,20,801,Clouds,few clouds,02d
1536444000,2018-09-08 22:00:00 +0000 UTC,4930956,,,,291.07,289.85,292.55,1022,,,60,2,320,,,,,,,,,1,800,Clear,sky is clear,01d
1536447600,2018-09-08 23:00:00 +0000 UTC,4930956,,,,290.38,288.15,292.55,1022,,,64,2,300,,,,,,,,,1,800,Clear,sky is clear,01d
1536451200,2018-09-09 00:00:00 +0000 UTC,4930956,,,,289.39,287.05,292.15,1023,,,77,2,64,,,,,,,,,1,800,Clear,sky is clear,01n
1536454800,2018-09-09 01:00:00 +0000 UTC,4930956,,,,288.61,286.45,292.15,1023,,,80,2,310,,,,,,,,,1,800,Clear,sky is clear,01n
1536458400,2018-09-09 02:00:00 +0000 UTC,4930956,,,,288.07,285.35,292.15,1023,,,86,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536462000,2018-09-09 03:00:00 +0000 UTC,4930956,,,,286.9,284.25,290.35,1024,,,89,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536465600,2018-09-09 04:00:00 +0000 UTC,4930956,,,,286.16,283.15,289.85,1024,,,86,1,310,,,,,,,,,1,800,Clear,sky is clear,01n
1536469200,2018-09-09 05:00:00 +0000 UTC,4930956,,,,285.7,282.55,289.25,1025,,,92,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1536472800,2018-09-09 06:00:00 +0000 UTC,4930956,,,,285.39,282.55,288.75,1024,,,92,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536476400,2018-09-09 07:00:00 +0000 UTC,4930956,,,,285.43,282.55,288.75,1025,,,89,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536480000,2018-09-09 08:00:00 +0000 UTC,4930956,,,,285.5,283.15,288.15,1025,,,86,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536483600,2018-09-09 09:00:00 +0000 UTC,4930956,,,,285.56,282.55,288.75,1025,,,86,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536487200,2018-09-09 10:00:00 +0000 UTC,4930956,,,,285.33,282.55,289.25,1026,,,86,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536490800,2018-09-09 11:00:00 +0000 UTC,4930956,,,,285.2,282.05,290.35,1024,,,93,5,43,,,,,,,,,1,800,Clear,sky is clear,01d
1536494400,2018-09-09 12:00:00 +0000 UTC,4930956,,,,285.06,282.55,290.35,1026,,,76,3,340,,,,,,,,,1,800,Clear,sky is clear,01d
1536498000,2018-09-09 13:00:00 +0000 UTC,4930956,,,,286.28,282.55,291.15,1027,,,73,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1536501600,2018-09-09 14:00:00 +0000 UTC,4930956,,,,287.36,283.15,291.15,1027,,,71,2,10,,,,,,,,,1,800,Clear,sky is clear,01d
1536505200,2018-09-09 15:00:00 +0000 UTC,4930956,,,,288.34,284.25,291.15,1027,,,64,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1536508800,2018-09-09 16:00:00 +0000 UTC,4930956,,,,289.38,286.45,291.15,1027,,,53,3,80,,,,,,,,,20,801,Clouds,few clouds,02d
1536512400,2018-09-09 17:00:00 +0000 UTC,4930956,,,,289.65,287.05,291.45,1027,,,51,3,40,,,,,,,,,20,801,Clouds,few clouds,02d
1536516000,2018-09-09 18:00:00 +0000 UTC,4930956,,,,289.75,287.55,290.95,1027,,,51,2,30,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536519600,2018-09-09 19:00:00 +0000 UTC,4930956,,,,289.98,287.55,291.45,1026,,,49,3,20,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536523200,2018-09-09 20:00:00 +0000 UTC,4930956,,,,289.72,288.15,290.95,1026,,,53,1,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536526800,2018-09-09 21:00:00 +0000 UTC,4930956,,,,288.96,287.05,290.35,1026,,,55,2,50,,,,,,,,,20,801,Clouds,few clouds,02d
1536530400,2018-09-09 22:00:00 +0000 UTC,4930956,,,,288.38,286.45,289.85,1026,,,57,2,80,,,,,,,,,20,801,Clouds,few clouds,02d
1536534000,2018-09-09 23:00:00 +0000 UTC,4930956,,,,287.75,285.35,289.25,1026,,,64,3,90,,,,,,,,,1,800,Clear,sky is clear,01d
1536537600,2018-09-10 00:00:00 +0000 UTC,4930956,,,,287.25,284.85,289.15,1027,,,68,5,59,,,,,,,,,1,800,Clear,sky is clear,01n
1536541200,2018-09-10 01:00:00 +0000 UTC,4930956,,,,286.47,284.25,289.15,1027,,,74,5,59,,,,,,,,,1,800,Clear,sky is clear,01n
1536544800,2018-09-10 02:00:00 +0000 UTC,4930956,,,,286.27,284.25,289.25,1027,,,89,1,310,,,,,,,,,1,800,Clear,sky is clear,01n
1536548400,2018-09-10 03:00:00 +0000 UTC,4930956,,,,285.85,283.15,289.25,1028,,,96,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536552000,2018-09-10 04:00:00 +0000 UTC,4930956,,,,285.86,282.55,290.15,1028,,,100,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1536555600,2018-09-10 05:00:00 +0000 UTC,4930956,,,,285.91,282.55,290.35,1028,,,96,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536559200,2018-09-10 06:00:00 +0000 UTC,4930956,,,,286.09,283.15,290.35,1028,,,92,1,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536562800,2018-09-10 07:00:00 +0000 UTC,4930956,,,,285.87,282.55,290.15,1028,,,96,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536566400,2018-09-10 08:00:00 +0000 UTC,4930956,,,,285.81,282.55,290.15,1028,,,92,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1536570000,2018-09-10 09:00:00 +0000 UTC,4930956,,,,286.29,283.15,291.15,1028,,,92,2,310,,,,,,,,,1,800,Clear,sky is clear,01n
1536573600,2018-09-10 10:00:00 +0000 UTC,4930956,,,,286.21,282.55,290.35,1028,,,92,2,310,,,,,,,,,40,802,Clouds,scattered clouds,03n
1536577200,2018-09-10 11:00:00 +0000 UTC,4930956,,,,286.62,282.55,291.15,1028,,,92,2,300,,,,,,,,,20,801,Clouds,few clouds,02d
1536580800,2018-09-10 12:00:00 +0000 UTC,4930956,,,,287.01,283.15,291.15,1028,,,89,2,290,,,,,,,,,1,800,Clear,sky is clear,01d
1536584400,2018-09-10 13:00:00 +0000 UTC,4930956,,,,287.99,284.25,291.45,1029,,,86,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1536588000,2018-09-10 14:00:00 +0000 UTC,4930956,,,,288.78,284.25,292.15,1029,,,83,2,40,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536591600,2018-09-10 15:00:00 +0000 UTC,4930956,,,,290.29,286.45,292.15,1028,,,75,3,60,,,,,,,,,40,500,Rain,light rain,10d
1536595200,2018-09-10 16:00:00 +0000 UTC,4930956,,,,290.79,287.05,292.55,1028,,,72,4,50,,,,,,,,,75,500,Rain,light rain,10d
1536598800,2018-09-10 17:00:00 +0000 UTC,4930956,,,,291.15,287.55,292.55,1028,,,67,6,100,0.25,,,,,,,,75,500,Rain,light rain,10d
1536602400,2018-09-10 18:00:00 +0000 UTC,4930956,,,,291.39,288.75,293.15,1028,,,72,5,100,,,,,,,,,90,500,Rain,light rain,10d
1536606000,2018-09-10 19:00:00 +0000 UTC,4930956,,,,291.2,289.25,293.15,1027,,,86,4,110,0.25,,,,,,,,90,500,Rain,light rain,10d
1536609600,2018-09-10 20:00:00 +0000 UTC,4930956,,,,290.95,288.75,292.55,1027,,,93,5,100,0.42,,,,,,,,90,500,Rain,light rain,10d
1536613200,2018-09-10 21:00:00 +0000 UTC,4930956,,,,290.7,288.15,292.55,1025,,,87,2,0,0.25,,,,,,,,90,500,Rain,light rain,10d
1536616800,2018-09-10 22:00:00 +0000 UTC,4930956,,,,290,287.05,292.15,1026,,,96,2,0,0.61,,,,,,,,90,502,Rain,heavy intensity rain,10d
1536616800,2018-09-10 22:00:00 +0000 UTC,4930956,,,,290,287.05,292.15,1026,,,96,2,0,0.61,,,,,,,,90,701,Mist,mist,50d
1536620400,2018-09-10 23:00:00 +0000 UTC,4930956,,,,289.56,287.55,291.45,1025,,,83,9,90,1.27,,,,,,,,90,502,Rain,heavy intensity rain,10d
1536620400,2018-09-10 23:00:00 +0000 UTC,4930956,,,,289.56,287.55,291.45,1025,,,83,9,90,1.27,,,,,,,,90,701,Mist,mist,50d
1536620400,2018-09-10 23:00:00 +0000 UTC,4930956,,,,289.56,287.55,291.45,1025,,,83,9,90,1.27,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1536624000,2018-09-11 00:00:00 +0000 UTC,4930956,,,,289.54,287.55,292.15,1025,,,87,7,80,1.5,,,,,,,,90,501,Rain,moderate rain,10n
1536624000,2018-09-11 00:00:00 +0000 UTC,4930956,,,,289.54,287.55,292.15,1025,,,87,7,80,1.5,,,,,,,,90,701,Mist,mist,50n
1536627600,2018-09-11 01:00:00 +0000 UTC,4930956,,,,289.48,286.45,291.15,1024,,,88,3,70,1.96,,,,,,,,90,502,Rain,heavy intensity rain,10n
1536627600,2018-09-11 01:00:00 +0000 UTC,4930956,,,,289.48,286.45,291.15,1024,,,88,3,70,1.96,,,,,,,,90,701,Mist,mist,50n
1536631200,2018-09-11 02:00:00 +0000 UTC,4930956,,,,289.81,287.05,292.15,1024,,,88,2,50,2.54,,,,,,,,90,502,Rain,heavy intensity rain,10n
1536631200,2018-09-11 02:00:00 +0000 UTC,4930956,,,,289.81,287.05,292.15,1024,,,88,2,50,2.54,,,,,,,,90,701,Mist,mist,50n
1536631200,2018-09-11 02:00:00 +0000 UTC,4930956,,,,289.81,287.05,292.15,1024,,,88,2,50,2.54,,,,,,,,90,721,Haze,haze,50n
1536634800,2018-09-11 03:00:00 +0000 UTC,4930956,,,,289.49,287.05,291.15,1025,,,93,4,60,2.89,,,,,,,,90,501,Rain,moderate rain,10n
1536634800,2018-09-11 03:00:00 +0000 UTC,4930956,,,,289.49,287.05,291.15,1025,,,93,4,60,2.89,,,,,,,,90,701,Mist,mist,50n
1536634800,2018-09-11 03:00:00 +0000 UTC,4930956,,,,289.49,287.05,291.15,1025,,,93,4,60,2.89,,,,,,,,90,741,Fog,fog,50n
1536638400,2018-09-11 04:00:00 +0000 UTC,4930956,,,,289.63,287.05,291.15,1023,,,89,8,80,2.26,,,,,,,,90,502,Rain,heavy intensity rain,10n
1536638400,2018-09-11 04:00:00 +0000 UTC,4930956,,,,289.63,287.05,291.15,1023,,,89,8,80,2.26,,,,,,,,90,701,Mist,mist,50n
1536642000,2018-09-11 05:00:00 +0000 UTC,4930956,,,,290.21,288.15,292.15,1023,,,93,8,70,2.01,,,,,,,,90,501,Rain,moderate rain,10n
1536642000,2018-09-11 05:00:00 +0000 UTC,4930956,,,,290.21,288.15,292.15,1023,,,93,8,70,2.01,,,,,,,,90,701,Mist,mist,50n
1536645600,2018-09-11 06:00:00 +0000 UTC,4930956,,,,290.19,287.55,292.15,1022,,,93,7,80,2.03,,,,,,,,90,502,Rain,heavy intensity rain,10n
1536645600,2018-09-11 06:00:00 +0000 UTC,4930956,,,,290.19,287.55,292.15,1022,,,93,7,80,2.03,,,,,,,,90,701,Mist,mist,50n
1536649200,2018-09-11 07:00:00 +0000 UTC,4930956,,,,290.45,287.55,293.15,1021,,,96,5,70,2.15,,,,,,,,90,502,Rain,heavy intensity rain,10n
1536649200,2018-09-11 07:00:00 +0000 UTC,4930956,,,,290.45,287.55,293.15,1021,,,96,5,70,2.15,,,,,,,,90,701,Mist,mist,50n
1536652800,2018-09-11 08:00:00 +0000 UTC,4930956,,,,290.69,287.55,293.15,1020,,,96,2,40,1.65,,,,,,,,90,501,Rain,moderate rain,10n
1536652800,2018-09-11 08:00:00 +0000 UTC,4930956,,,,290.69,287.55,293.15,1020,,,96,2,40,1.65,,,,,,,,90,701,Mist,mist,50n
1536656400,2018-09-11 09:00:00 +0000 UTC,4930956,,,,291.07,287.15,295.35,1019,,,93,2,350,1.91,,,,,,,,90,501,Rain,moderate rain,10n
1536656400,2018-09-11 09:00:00 +0000 UTC,4930956,,,,291.07,287.15,295.35,1019,,,93,2,350,1.91,,,,,,,,90,701,Mist,mist,50n
1536660000,2018-09-11 10:00:00 +0000 UTC,4930956,,,,291.27,287.15,295.35,1020,,,96,2,340,1.17,,,,,,,,90,501,Rain,moderate rain,10n
1536660000,2018-09-11 10:00:00 +0000 UTC,4930956,,,,291.27,287.15,295.35,1020,,,96,2,340,1.17,,,,,,,,90,701,Mist,mist,50n
1536663600,2018-09-11 11:00:00 +0000 UTC,4930956,,,,291.5,287.05,296.15,1020,,,93,1,300,0.51,,,,,,,,90,500,Rain,light rain,10d
1536663600,2018-09-11 11:00:00 +0000 UTC,4930956,,,,291.5,287.05,296.15,1020,,,93,1,300,0.51,,,,,,,,90,701,Mist,mist,50d
1536667200,2018-09-11 12:00:00 +0000 UTC,4930956,,,,291.58,287.05,296.15,1020,,,100,1,290,0.34,,,,,,,,90,500,Rain,light rain,10d
1536667200,2018-09-11 12:00:00 +0000 UTC,4930956,,,,291.58,287.05,296.15,1020,,,100,1,290,0.34,,,,,,,,90,701,Mist,mist,50d
1536670800,2018-09-11 13:00:00 +0000 UTC,4930956,,,,291.79,288.15,296.15,1020,,,96,2,350,0.38,,,,,,,,90,500,Rain,light rain,10d
1536670800,2018-09-11 13:00:00 +0000 UTC,4930956,,,,291.79,288.15,296.15,1020,,,96,2,350,0.38,,,,,,,,90,701,Mist,mist,50d
1536670800,2018-09-11 13:00:00 +0000 UTC,4930956,,,,291.79,288.15,296.15,1020,,,96,2,350,0.38,,,,,,,,90,741,Fog,fog,50d
1536674400,2018-09-11 14:00:00 +0000 UTC,4930956,,,,292.47,289.25,297.15,1021,,,89,2,270,0.25,,,,,,,,90,500,Rain,light rain,10d
1536674400,2018-09-11 14:00:00 +0000 UTC,4930956,,,,292.47,289.25,297.15,1021,,,89,2,270,0.25,,,,,,,,90,701,Mist,mist,50d
1536674400,2018-09-11 14:00:00 +0000 UTC,4930956,,,,292.47,289.25,297.15,1021,,,89,2,270,0.25,,,,,,,,90,741,Fog,fog,50d
1536678000,2018-09-11 15:00:00 +0000 UTC,4930956,,,,293.13,289.85,298.15,1021,,,89,3,290,0.25,,,,,,,,90,500,Rain,light rain,10d
1536678000,2018-09-11 15:00:00 +0000 UTC,4930956,,,,293.13,289.85,298.15,1021,,,89,3,290,0.25,,,,,,,,90,701,Mist,mist,50d
1536678000,2018-09-11 15:00:00 +0000 UTC,4930956,,,,293.13,289.85,298.15,1021,,,89,3,290,0.25,,,,,,,,90,741,Fog,fog,50d
1536681600,2018-09-11 16:00:00 +0000 UTC,4930956,,,,293.73,291.45,298.15,1021,,,93,3,254,0.25,,,,,,,,90,500,Rain,light rain,10d
1536681600,2018-09-11 16:00:00 +0000 UTC,4930956,,,,293.73,291.45,298.15,1021,,,93,3,254,0.25,,,,,,,,90,701,Mist,mist,50d
1536681600,2018-09-11 16:00:00 +0000 UTC,4930956,,,,293.73,291.45,298.15,1021,,,93,3,254,0.25,,,,,,,,90,721,Haze,haze,50d
1536685200,2018-09-11 17:00:00 +0000 UTC,4930956,,,,295.35,292.55,299.85,1021,,,89,2,232,0.25,,,,,,,,90,500,Rain,light rain,10d
1536685200,2018-09-11 17:00:00 +0000 UTC,4930956,,,,295.35,292.55,299.85,1021,,,89,2,232,0.25,,,,,,,,90,701,Mist,mist,50d
1536688800,2018-09-11 18:00:00 +0000 UTC,4930956,,,,296.3,293.15,299.85,1021,,,86,2,232,0.25,,,,,,,,90,500,Rain,light rain,10d
1536688800,2018-09-11 18:00:00 +0000 UTC,4930956,,,,296.3,293.15,299.85,1021,,,86,2,232,0.25,,,,,,,,90,701,Mist,mist,50d
1536692400,2018-09-11 19:00:00 +0000 UTC,4930956,,,,297.09,295.15,300.35,1020,,,78,2,90,0.25,,,,,,,,75,500,Rain,light rain,10d
1536696000,2018-09-11 20:00:00 +0000 UTC,4930956,,,,296.99,294.85,300.95,1020,,,86,3,90,0.25,,,,,,,,75,500,Rain,light rain,10d
1536699600,2018-09-11 21:00:00 +0000 UTC,4930956,,,,297.58,294.15,301.45,1020,,,79,1,0,0.51,,,,,,,,90,500,Rain,light rain,10d
1536699600,2018-09-11 21:00:00 +0000 UTC,4930956,,,,297.58,294.15,301.45,1020,,,79,1,0,0.51,,,,,,,,90,701,Mist,mist,50d
1536699600,2018-09-11 21:00:00 +0000 UTC,4930956,,,,297.58,294.15,301.45,1020,,,79,1,0,0.51,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1536703200,2018-09-11 22:00:00 +0000 UTC,4930956,,,,297.25,294.15,300.95,1020,,,82,3,80,0.25,,,,,,,,75,500,Rain,light rain,10d
1536703200,2018-09-11 22:00:00 +0000 UTC,4930956,,,,297.25,294.15,300.95,1020,,,82,3,80,0.25,,,,,,,,75,701,Mist,mist,50d
1536706800,2018-09-11 23:00:00 +0000 UTC,4930956,,,,296.56,294.15,299.25,1021,,,97,0,351,0.25,,,,,,,,90,500,Rain,light rain,10d
1536706800,2018-09-11 23:00:00 +0000 UTC,4930956,,,,296.56,294.15,299.25,1021,,,97,0,351,0.25,,,,,,,,90,701,Mist,mist,50d
1536710400,2018-09-12 00:00:00 +0000 UTC,4930956,,,,295.47,292.55,298.75,1021,,,96,0,351,0.25,,,,,,,,90,500,Rain,light rain,10n
1536710400,2018-09-12 00:00:00 +0000 UTC,4930956,,,,295.47,292.55,298.75,1021,,,96,0,351,0.25,,,,,,,,90,701,Mist,mist,50n
1536714000,2018-09-12 01:00:00 +0000 UTC,4930956,,,,294.93,292.55,297.55,1021,,,90,0,351,0.51,,,,,,,,90,500,Rain,light rain,10n
1536714000,2018-09-12 01:00:00 +0000 UTC,4930956,,,,294.93,292.55,297.55,1021,,,90,0,351,0.51,,,,,,,,90,701,Mist,mist,50n
1536717600,2018-09-12 02:00:00 +0000 UTC,4930956,,,,294.82,292.55,296.45,1022,,,96,2,320,0.25,,,,,,,,90,500,Rain,light rain,10n
1536717600,2018-09-12 02:00:00 +0000 UTC,4930956,,,,294.82,292.55,296.45,1022,,,96,2,320,0.25,,,,,,,,90,701,Mist,mist,50n
1536717600,2018-09-12 02:00:00 +0000 UTC,4930956,,,,294.82,292.55,296.45,1022,,,96,2,320,0.25,,,,,,,,90,741,Fog,fog,50n
1536721200,2018-09-12 03:00:00 +0000 UTC,4930956,,,,294.75,293.15,296.15,1022,,,88,0,76,0.25,,,,,,,,90,500,Rain,light rain,10n
1536721200,2018-09-12 03:00:00 +0000 UTC,4930956,,,,294.75,293.15,296.15,1022,,,88,0,76,0.25,,,,,,,,90,741,Fog,fog,50n
1536721200,2018-09-12 03:00:00 +0000 UTC,4930956,,,,294.75,293.15,296.15,1022,,,88,0,76,0.25,,,,,,,,90,701,Mist,mist,50n
1536724800,2018-09-12 04:00:00 +0000 UTC,4930956,,,,294.6,293.15,295.95,1022,,,92,0,76,0.51,,,,,,,,90,500,Rain,light rain,10n
1536724800,2018-09-12 04:00:00 +0000 UTC,4930956,,,,294.6,293.15,295.95,1022,,,92,0,76,0.51,,,,,,,,90,701,Mist,mist,50n
1536724800,2018-09-12 04:00:00 +0000 UTC,4930956,,,,294.6,293.15,295.95,1022,,,92,0,76,0.51,,,,,,,,90,741,Fog,fog,50n
1536728400,2018-09-12 05:00:00 +0000 UTC,4930956,,,,294.16,293.15,295.15,1022,,,96,1,50,1.27,,,,,,,,90,501,Rain,moderate rain,10n
1536728400,2018-09-12 05:00:00 +0000 UTC,4930956,,,,294.16,293.15,295.15,1022,,,96,1,50,1.27,,,,,,,,90,701,Mist,mist,50n
1536728400,2018-09-12 05:00:00 +0000 UTC,4930956,,,,294.16,293.15,295.15,1022,,,96,1,50,1.27,,,,,,,,90,741,Fog,fog,50n
1536732000,2018-09-12 06:00:00 +0000 UTC,4930956,,,,294.22,293.15,295.35,1023,,,92,1,50,1.1,,,,,,,,90,501,Rain,moderate rain,10n
1536732000,2018-09-12 06:00:00 +0000 UTC,4930956,,,,294.22,293.15,295.35,1023,,,92,1,50,1.1,,,,,,,,90,701,Mist,mist,50n
1536732000,2018-09-12 06:00:00 +0000 UTC,4930956,,,,294.22,293.15,295.35,1023,,,92,1,50,1.1,,,,,,,,90,741,Fog,fog,50n
1536735600,2018-09-12 07:00:00 +0000 UTC,4930956,,,,294.12,293.15,295.35,1022,,,94,1,50,0.51,,,,,,,,90,500,Rain,light rain,10n
1536735600,2018-09-12 07:00:00 +0000 UTC,4930956,,,,294.12,293.15,295.35,1022,,,94,1,50,0.51,,,,,,,,90,701,Mist,mist,50n
1536735600,2018-09-12 07:00:00 +0000 UTC,4930956,,,,294.12,293.15,295.35,1022,,,94,1,50,0.51,,,,,,,,90,741,Fog,fog,50n
1536739200,2018-09-12 08:00:00 +0000 UTC,4930956,,,,293.91,292.05,295.35,1022,,,97,3,45,0.51,,,,,,,,90,500,Rain,light rain,10n
1536739200,2018-09-12 08:00:00 +0000 UTC,4930956,,,,293.91,292.05,295.35,1022,,,97,3,45,0.51,,,,,,,,90,701,Mist,mist,50n
1536739200,2018-09-12 08:00:00 +0000 UTC,4930956,,,,293.91,292.05,295.35,1022,,,97,3,45,0.51,,,,,,,,90,721,Haze,haze,50n
1536739200,2018-09-12 08:00:00 +0000 UTC,4930956,,,,293.91,292.05,295.35,1022,,,97,3,45,0.51,,,,,,,,90,741,Fog,fog,50n
1536742800,2018-09-12 09:00:00 +0000 UTC,4930956,,,,293.81,292.55,295.35,1023,,,90,1,40,0.25,,,,,,,,90,500,Rain,light rain,10n
1536742800,2018-09-12 09:00:00 +0000 UTC,4930956,,,,293.81,292.55,295.35,1023,,,90,1,40,0.25,,,,,,,,90,701,Mist,mist,50n
1536742800,2018-09-12 09:00:00 +0000 UTC,4930956,,,,293.81,292.55,295.35,1023,,,90,1,40,0.25,,,,,,,,90,741,Fog,fog,50n
1536746400,2018-09-12 10:00:00 +0000 UTC,4930956,,,,293.69,292.05,295.35,1023,,,88,2,40,0.38,,,,,,,,90,500,Rain,light rain,10n
1536746400,2018-09-12 10:00:00 +0000 UTC,4930956,,,,293.69,292.05,295.35,1023,,,88,2,40,0.38,,,,,,,,90,701,Mist,mist,50n
1536746400,2018-09-12 10:00:00 +0000 UTC,4930956,,,,293.69,292.05,295.35,1023,,,88,2,40,0.38,,,,,,,,90,741,Fog,fog,50n
1536750000,2018-09-12 11:00:00 +0000 UTC,4930956,,,,293.58,292.05,295.35,1024,,,92,3,30,0.25,,,,,,,,90,500,Rain,light rain,10d
1536750000,2018-09-12 11:00:00 +0000 UTC,4930956,,,,293.58,292.05,295.35,1024,,,92,3,30,0.25,,,,,,,,90,701,Mist,mist,50d
1536750000,2018-09-12 11:00:00 +0000 UTC,4930956,,,,293.58,292.05,295.35,1024,,,92,3,30,0.25,,,,,,,,90,741,Fog,fog,50d
1536753600,2018-09-12 12:00:00 +0000 UTC,4930956,,,,293.51,292.05,295.35,1025,,,96,2,20,0.25,,,,,,,,90,500,Rain,light rain,10d
1536753600,2018-09-12 12:00:00 +0000 UTC,4930956,,,,293.51,292.05,295.35,1025,,,96,2,20,0.25,,,,,,,,90,701,Mist,mist,50d
1536753600,2018-09-12 12:00:00 +0000 UTC,4930956,,,,293.51,292.05,295.35,1025,,,96,2,20,0.25,,,,,,,,90,741,Fog,fog,50d
1536757200,2018-09-12 13:00:00 +0000 UTC,4930956,,,,293.31,292.05,295.15,1025,,,100,2,60,0.34,,,,,,,,90,500,Rain,light rain,10d
1536757200,2018-09-12 13:00:00 +0000 UTC,4930956,,,,293.31,292.05,295.15,1025,,,100,2,60,0.34,,,,,,,,90,701,Mist,mist,50d
1536757200,2018-09-12 13:00:00 +0000 UTC,4930956,,,,293.31,292.05,295.15,1025,,,100,2,60,0.34,,,,,,,,90,741,Fog,fog,50d
1536760800,2018-09-12 14:00:00 +0000 UTC,4930956,,,,293.33,291.45,295.15,1025,,,96,2,40,0.25,,,,,,,,90,500,Rain,light rain,10d
1536760800,2018-09-12 14:00:00 +0000 UTC,4930956,,,,293.33,291.45,295.15,1025,,,96,2,40,0.25,,,,,,,,90,701,Mist,mist,50d
1536760800,2018-09-12 14:00:00 +0000 UTC,4930956,,,,293.33,291.45,295.15,1025,,,96,2,40,0.25,,,,,,,,90,721,Haze,haze,50d
1536764400,2018-09-12 15:00:00 +0000 UTC,4930956,,,,293.18,291.45,294.25,1026,,,90,4,50,0.76,,,,,,,,90,500,Rain,light rain,10d
1536764400,2018-09-12 15:00:00 +0000 UTC,4930956,,,,293.18,291.45,294.25,1026,,,90,4,50,0.76,,,,,,,,90,701,Mist,mist,50d
1536768000,2018-09-12 16:00:00 +0000 UTC,4930956,,,,293.46,292.05,294.85,1025,,,90,2,0,1.01,,,,,,,,90,501,Rain,moderate rain,10d
1536768000,2018-09-12 16:00:00 +0000 UTC,4930956,,,,293.46,292.05,294.85,1025,,,90,2,0,1.01,,,,,,,,90,701,Mist,mist,50d
1536768000,2018-09-12 16:00:00 +0000 UTC,4930956,,,,293.46,292.05,294.85,1025,,,90,2,0,1.01,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1536771600,2018-09-12 17:00:00 +0000 UTC,4930956,,,,292.89,290.95,294.25,1026,,,86,5,50,0.57,,,,,,,,90,501,Rain,moderate rain,10d
1536771600,2018-09-12 17:00:00 +0000 UTC,4930956,,,,292.89,290.95,294.25,1026,,,86,5,50,0.57,,,,,,,,90,701,Mist,mist,50d
1536771600,2018-09-12 17:00:00 +0000 UTC,4930956,,,,292.89,290.95,294.25,1026,,,86,5,50,0.57,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1536771600,2018-09-12 17:00:00 +0000 UTC,4930956,,,,292.89,290.95,294.25,1026,,,86,5,50,0.57,,,,,,,,90,741,Fog,fog,50d
1536775200,2018-09-12 18:00:00 +0000 UTC,4930956,,,,292.5,290.35,294.25,1026,,,90,3,40,4.26,,,,,,,,90,502,Rain,heavy intensity rain,10d
1536775200,2018-09-12 18:00:00 +0000 UTC,4930956,,,,292.5,290.35,294.25,1026,,,90,3,40,4.26,,,,,,,,90,701,Mist,mist,50d
1536775200,2018-09-12 18:00:00 +0000 UTC,4930956,,,,292.5,290.35,294.25,1026,,,90,3,40,4.26,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1536778800,2018-09-12 19:00:00 +0000 UTC,4930956,,,,292.11,290.35,293.75,1025,,,93,3,70,3.49,,,,,,,,90,502,Rain,heavy intensity rain,10d
1536778800,2018-09-12 19:00:00 +0000 UTC,4930956,,,,292.11,290.35,293.75,1025,,,93,3,70,3.49,,,,,,,,90,701,Mist,mist,50d
